"Sector","Indicator_Group_Code","Indicator_Group_Name","Indicator_Code","Indicator_Name","Disaggregation_Type","Level_Of_Difficulty","Sex","Location","Age","Type_Of_Disability","Country_Code","Country_Name","Time","Data","Units_Of_Measure"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","TCD","Chad",2018,16.77625402,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","CHL","Chile",2017,11.10935447,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","COL","Colombia",2022,6.679495623,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","COM","Comoros",2020,10.80452405,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","CIV","Cote d'Ivoire",2018,11.43370805,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","DJI","Djibouti",2017,7.961842488,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","SWZ","Eswatini",2016,9.047106773,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","ETH","Ethiopia",2021,3.993983518,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GAB","Gabon",2017,14.58852425,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GMB","Gambia, The",2018,4.589530404,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GHA","Ghana",2021,4.862421866,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GTM","Guatemala",2018,5.679845476,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GIN","Guinea",2018,8.131035078,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","GNB","Guinea-Bissau",2018,7.28616108,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","HTI","Haiti",2017,8.406371977,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","IDN","Indonesia",2019,2.034718569,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","KEN","Kenya",2019,5.801755765,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","KIR","Kiribati",2020,15.32545684,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","LSO","Lesotho",2017,12.94830743,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","LBR","Liberia",2016,6.438619761,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MWI","Malawi",2019,5.116278084,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MDV","Maldives",2009,25.22909827,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MLI","Mali",2018,10.73593054,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MRT","Mauritania",2021,10.34465953,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MUS","Mauritius",2011,3.291778624,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MEX","Mexico",2020,10.23498336,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MNG","Mongolia",2020,9.306646893,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MAR","Morocco",2014,12.14411299,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","MMR","Myanmar",2014,2.082277905,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","NAM","Namibia",2015,8.518414658,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","NPL","Nepal",2022,12.89149184,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","NER","Niger",2018,6.398285934,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","NGA","Nigeria",2018,4.022989021,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_5564","Adjusted prevalence of Persons aged 55 to 64 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 55 to 64 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","55 to 64","All","PAK","Pakistan",2020,4.801635619,"Percent"
